left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
55.04797715862357,38.923304365430376,29.15015093630553,87.77448196337883,134.71345287658107,134.20285943514534,109.66722611312082,110.0619584947571,119.85830001254251,87.63869999740444,25.89782622231804,48.85117759794846,-0.0140326917171478,-0.0353051275014877,0.0240167677402496,-0.1673908829689026
51.55941286361535,46.306723808729714,26.541026792530403,96.44647636000978,133.85566878297124,128.2063928045052,111.40177831058432,113.32700535768754,121.22909749648292,88.61283049163353,25.018386071084947,50.13975255128007,-0.0111687183380126,-0.0136169642210006,0.0321375131607055,-0.1860552132129669
47.67608037217848,72.15673745160356,27.4861069804574,102.34636013029166,131.65416974229157,137.4946956023231,112.56075006999386,128.18286299475804,121.59472458104652,88.93127344563314,20.189973391721075,30.189622678688096,-0.0023371577262878,0.0219797939062118,0.0301558971405029,-0.1979639828205108
48.86913300465088,80.32636361859147,35.79244314186911,105.91571436395942,136.4635755821827,143.67634993139384,109.93176201089685,155.5528145556374,120.57734441001074,86.58744106309288,13.076689862781777,25.589350745367952,-0.0104387402534484,0.0305269807577133,-0.0178226828575134,-0.1968205869197845
48.77798446073726,84.69186271500108,55.94065358516716,103.15819593190788,140.80439251639217,128.53974402515547,111.41629112038969,144.22271065470332,118.15119372772077,86.42958918772989,7.162669124429897,18.46633321690679,-0.0164895355701446,0.0478844791650772,-0.1062321066856384,-0.1947525739669799
47.43238680876745,98.69634733214218,89.00195406320069,101.17252660902678,140.04106315353235,147.7107583699076,113.93570734599966,151.98344731573798,114.27525066992531,88.24204547062416,41.56956725443324,2.4761792768845936,0.0091919898986816,0.0750742256641388,-0.1693551838397979,-0.188416302204132
91.381645958077,104.43370765274068,103.98495914670497,100.81810611079749,157.84248034619625,145.06307464834646,136.41870825141106,163.8377918210717,105.88910205480543,89.86917234419401,12.603313188627965,3.615601541943192,0.0228060632944107,0.0985476970672607,-0.185898870229721,-0.1734728515148162
100.74082661963764,104.8890906980752,104.57058318274686,104.16291652678916,156.26521180603442,149.63818912801577,160.20865103762222,168.10867825610595,102.81810027387642,91.61506345574794,3.829756563109228,0.726174171286047,0.0763389617204666,0.1121490895748138,-0.1437529921531677,-0.1575397253036499
109.22010795410932,106.111218487048,109.91173753066288,106.94601196724082,163.46187662628006,145.07323860305686,166.92011329354435,172.76070092433457,99.34435932629782,91.93143561974485,0.6916295765535665,0.8347934801928147,0.1542126834392547,0.122729942202568,-0.1287638247013092,-0.1398369669914245
105.20709559414016,100.01996277928272,111.313791796879,103.90467438136956,161.10661801939492,150.42117531582866,171.2624643266793,164.21937337086982,98.36954386383832,91.75867951547912,6.106696202738831,3.8847116020868526,0.1881149038672447,0.1219966784119606,-0.1129190325736999,-0.1417838037014007
102.04829596748938,90.93806963330758,106.41174990522607,103.27479528140596,152.6457432110354,126.56015227338423,174.10989802741608,156.4423216564426,99.03272849021756,89.09039223564164,4.363453937736693,12.33672564809838,0.1558563411235809,0.09415864944458,-0.1049580872058868,-0.1555626690387725
89.86241948082986,85.61573564591122,100.80700951935428,104.8405486689493,150.55469771207902,143.57922052051208,148.17808530428098,152.7252380658499,99.62881946169978,88.53369961357521,10.944590038524424,19.22481302303808,0.1143112927675247,0.0807610601186752,-0.1368620991706848,-0.1682052612304687
85.31969162513082,76.59487434788447,108.44805190300043,105.1042505377147,145.69427875858395,143.55138537180594,134.99038788987912,141.3357569063842,98.30220044887383,88.73412907405633,23.128360277869632,28.509376189830235,0.07587431371212,0.0787709057331085,-0.1825475096702575,-0.1789591610431671
58.04596351407447,64.50175127697035,96.54771750427088,102.25794484613444,114.42676922435702,140.20787413991414,119.76519192721278,129.00843850438545,99.02113210857284,90.46799252200312,38.501753990196406,37.7561935691641,0.0077762901782989,0.0637302547693252,-0.1880101561546325,-0.1859298944473266
